# time	avg1_50	std1_50	avg2_50	std2_50	avg_corr_50	avg1m_50	std1m_50	avg2m_50	std2m_50	avg_corrm_50
94.000000	18.960000	3.489756	18.687000	3.308932	0.000000	18.161000	3.363492	18.001000	3.343800	0.000000
95.000000	19.032000	3.498711	18.830000	3.296528	0.000000	18.141000	3.298351	17.917000	3.407655	0.000000
96.000000	19.091000	3.531107	18.789000	3.414159	0.000000	18.154000	3.333809	17.955000	3.378605	0.000000
97.000000	18.957000	3.496734	18.756000	3.351785	0.000000	18.165000	3.388477	17.929000	3.345737	0.000000
98.000000	18.921000	3.447138	18.794000	3.348965	0.000000	18.137000	3.345479	17.926000	3.469658	0.000000
99.000000	18.973000	3.423780	18.832000	3.367458	0.000000	18.124000	3.499518	17.899000	3.432608	0.000000
100.000000	19.030000	3.509573	18.772000	3.276891	0.000000	18.125000	3.636396	17.939000	3.446053	0.000000
101.000000	18.938000	3.501451	18.715000	3.309951	0.000000	17.952000	3.550732	17.937000	3.421846	0.000000
102.000000	18.985000	3.584798	18.760000	3.294298	0.000000	17.927000	3.584086	17.862000	3.364068	0.000000
103.000000	18.923000	3.528324	18.776000	3.251127	0.000000	17.869000	3.468118	17.864000	3.493065	0.000000
104.000000	18.932000	3.539968	18.779000	3.320265	0.000000	17.824000	3.487266	17.880000	3.556065	0.000000
105.000000	18.888000	3.527528	18.729000	3.354632	0.000000	17.873000	3.433784	17.872000	3.447552	0.000000
106.000000	18.891000	3.447480	18.655000	3.384372	0.000000	17.899000	3.409809	17.824000	3.450076	0.000000
107.000000	18.869000	3.488530	18.604000	3.308955	0.000000	17.923000	3.440214	17.849000	3.521392	0.000000
108.000000	18.807000	3.442056	18.569000	3.324942	0.000000	17.924000	3.414414	17.918000	3.498182	0.000000
109.000000	18.751000	3.487549	18.621000	3.243356	0.000000	17.862000	3.434670	17.974000	3.381911	0.000000
110.000000	18.661000	3.408824	18.663000	3.196784	0.000000	17.848000	3.469135	17.967000	3.363616	0.000000
111.000000	18.692000	3.375668	18.669000	3.184249	0.000000	17.873000	3.490683	17.959000	3.453306	0.000000
112.000000	18.722000	3.368489	18.702000	3.188604	0.000000	17.846000	3.454314	17.938000	3.406194	0.000000
113.000000	18.658000	3.367645	18.729000	3.292652	0.000000	17.893000	3.436794	17.842000	3.383051	0.000000
114.000000	18.633000	3.345192	18.728000	3.244690	0.000000	17.899000	3.482068	17.832000	3.355261	0.000000
115.000000	18.693000	3.346155	18.758000	3.260588	0.000000	18.013000	3.565786	17.934000	3.394060	0.000000
116.000000	18.681000	3.373016	18.632000	3.288248	0.000000	18.024000	3.548440	17.905000	3.495422	0.000000
117.000000	18.664000	3.462240	18.664000	3.202047	0.000000	18.005000	3.589843	17.973000	3.476531	0.000000
118.000000	18.571000	3.466837	18.577000	3.258845	0.000000	18.070000	3.565543	17.956000	3.469015	0.000000
119.000000	18.525000	3.354605	18.658000	3.343806	0.000000	17.992000	3.509977	17.959000	3.498188	0.000000
120.000000	18.532000	3.357525	18.706000	3.381060	0.000000	17.890000	3.430437	17.900000	3.514826	0.000000
121.000000	18.549000	3.394053	18.742000	3.339975	0.000000	17.879000	3.456351	17.975000	3.520281	0.000000
122.000000	18.554000	3.418638	18.777000	3.350115	0.000000	17.887000	3.405911	17.937000	3.475490	0.000000
123.000000	18.568000	3.378665	18.728000	3.339463	0.000000	17.929000	3.407926	17.883000	3.450697	0.000000
124.000000	18.559000	3.419433	18.740000	3.331126	0.000000	17.975000	3.456642	17.872000	3.398767	0.000000
125.000000	18.623000	3.473452	18.589000	3.383205	0.000000	17.912000	3.500894	17.818000	3.410114	0.000000
126.000000	18.634000	3.495432	18.627000	3.467257	0.000000	17.885000	3.416691	17.825000	3.420581	0.000000
127.000000	18.618000	3.536676	18.640000	3.521420	0.000000	17.929000	3.417303	17.799000	3.355086	0.000000
128.000000	18.580000	3.501086	18.655000	3.431905	0.000000	17.903000	3.431267	17.746000	3.336088	0.000000
129.000000	18.495000	3.444993	18.698000	3.400999	0.000000	17.916000	3.430298	17.774000	3.358709	0.000000
130.000000	18.536000	3.477169	18.570000	3.328228	0.000000	17.909000	3.450032	17.797000	3.374284	0.000000
131.000000	18.577000	3.528466	18.586000	3.322439	0.000000	17.920000	3.421345	17.825000	3.346098	0.000000
132.000000	18.616000	3.517178	18.588000	3.346380	0.000000	17.847000	3.393463	17.735000	3.339876	0.000000
133.000000	18.603000	3.478993	18.585000	3.341074	0.000000	17.770000	3.418055	17.741000	3.391153	0.000000
134.000000	18.573000	3.423547	18.656000	3.467516	0.000000	17.780000	3.481322	17.860000	3.332327	0.000000
135.000000	18.581000	3.395503	18.557000	3.383009	0.000000	17.792000	3.517206	17.884000	3.309765	0.000000
136.000000	18.555000	3.474331	18.527000	3.400481	0.000000	17.771000	3.571353	17.924000	3.281802	0.000000
137.000000	18.596000	3.544402	18.622000	3.343219	0.000000	17.781000	3.527469	17.868000	3.319424	0.000000
